"date","samp_session","id","series_temp","treatment","age","temp","z_age","z_lnmass","lnmr","temp_I2"
"2018-04-15",2,"ld0513","ld0513_2_34",23,89,34,-1.18627291576682,-0.00752299877653467,-6.48005402889389,1156
"2018-04-15",2,"ld0513","ld0513_2_28",23,89,28,-1.18627291576682,-0.00752299877653467,-6.52213456814556,784
"2018-04-15",2,"ld0513","ld0513_2_28",23,89,28,-1.18627291576682,-0.00752299877653467,-6.62080609565259,784
"2018-04-15",2,"ld0519","ld0519_2_34",23,80,34,-1.42148895987128,-0.19528150455131,-6.25867601751976,1156
"2018-04-15",2,"ld0519","ld0519_2_34",23,80,34,-1.42148895987128,-0.19528150455131,-6.15660789435102,1156
"2018-04-15",2,"ld0519","ld0519_2_28",23,80,28,-1.42148895987128,-0.19528150455131,-6.5009754646804,784
"2018-04-15",2,"ld0519","ld0519_2_28",23,80,28,-1.42148895987128,-0.19528150455131,-6.57365215896402,784
"2018-04-15",2,"ld0539","ld0539_2_34",23,69,34,-1.70897523599895,-0.640662181169936,-5.73350380542925,1156
"2018-04-15",2,"ld0539","ld0539_2_34",23,69,34,-1.70897523599895,-0.640662181169936,-6.3441373677064,1156
"2018-04-15",2,"ld0539","ld0539_2_28",23,69,28,-1.70897523599895,-0.640662181169936,-6.45049145805727,784
"2018-04-15",2,"ld0539","ld0539_2_28",23,69,28,-1.70897523599895,-0.640662181169936,-6.46729857637365,784
"2018-04-15",2,"ld0543","ld0543_2_34",23,64,34,-1.83965081605699,-1.2094314733563,-5.96533370377042,1156
"2018-04-15",2,"ld0543","ld0543_2_34",23,64,34,-1.83965081605699,-1.2094314733563,-6.44215295955121,1156
"2018-04-15",2,"ld0543","ld0543_2_28",23,64,28,-1.83965081605699,-1.2094314733563,-6.50145526079016,784
"2018-04-15",2,"ld0543","ld0543_2_28",23,64,28,-1.83965081605699,-1.2094314733563,-6.46485268181261,784
"2018-04-15",2,"ld0544","ld0544_2_34",23,61,34,-1.91805616409181,-1.47927584093389,-6.58909324876962,1156
"2018-04-15",2,"ld0544","ld0544_2_34",23,61,34,-1.91805616409181,-1.47927584093389,-6.52268587643127,1156
"2018-04-15",2,"ld0544","ld0544_2_28",23,61,28,-1.91805616409181,-1.47927584093389,-6.55537925867467,784
"2018-04-15",2,"ld0544","ld0544_2_28",23,61,28,-1.91805616409181,-1.47927584093389,-6.37963794625505,784
"2018-04-15",2,"ld0546","ld0546_2_34",29,55,34,-2.07486686016145,-0.830990566444791,-6.23948902191765,1156
"2018-04-15",2,"ld0546","ld0546_2_34",29,55,34,-2.07486686016145,-0.830990566444791,-6.4393329294038,1156
"2018-04-15",2,"ld0546","ld0546_2_28",29,55,28,-2.07486686016145,-0.830990566444791,-6.87317886771179,784
"2018-04-15",2,"ld0546","ld0546_2_28",29,55,28,-2.07486686016145,-0.830990566444791,-6.84961139830788,784
"2018-04-15",2,"ld0550","ld0550_2_34",29,44,34,-2.36235313628912,-1.13133342082703,-6.53613926377714,1156
"2018-04-15",2,"ld0550","ld0550_2_34",29,44,34,-2.36235313628912,-1.13133342082703,-6.50168138385345,1156
"2018-04-15",2,"ld0550","ld0550_2_28",29,44,28,-2.36235313628912,-1.13133342082703,-6.66944984831722,784
"2018-04-15",2,"ld0550","ld0550_2_28",29,44,28,-2.36235313628912,-1.13133342082703,-6.43162855184573,784
"2018-04-15",2,"ld0553","ld0553_2_34",23,34,34,-2.62370429640518,-1.76509639478853,-6.53414180939887,1156
"2018-04-15",2,"ld0553","ld0553_2_34",23,34,34,-2.62370429640518,-1.76509639478853,-6.24271675066825,1156
"2018-04-15",2,"ld0553","ld0553_2_28",23,34,28,-2.62370429640518,-1.76509639478853,-6.59057542224422,784
"2018-04-16",2,"ld0458","ld0458_2_26",29,127,26,-0.193138507325772,-1.62007175197156,-6.77357694271849,676
"2018-04-16",2,"ld0458","ld0458_2_26",29,127,26,-0.193138507325772,-1.62007175197156,-6.84779496824821,676
"2018-04-16",2,"ld0463","ld0463_2_26",23,122,26,-0.323814087383805,-0.548239117662636,-6.61698056472924,676
"2018-04-16",2,"ld0463","ld0463_2_26",23,122,26,-0.323814087383805,-0.548239117662636,-6.65092474124242,676
"2018-04-16",2,"ld0466","ld0466_2_32",29,119,32,-0.402219435418625,-0.711159165453511,-6.79584592604092,1024
"2018-04-16",2,"ld0466","ld0466_2_32",29,119,32,-0.402219435418625,-0.711159165453511,-6.38316056995927,1024
"2018-04-16",2,"ld0466","ld0466_2_26",29,119,26,-0.402219435418625,-0.711159165453511,-6.52033475700696,676
"2018-04-16",2,"ld0466","ld0466_2_26",29,119,26,-0.402219435418625,-0.711159165453511,-6.38512127819945,676
"2018-04-16",2,"ld0469","ld0469_2_26",29,118,26,-0.428354551430231,-0.0280281576527781,-6.15072593731386,676
"2018-04-16",2,"ld0469","ld0469_2_26",29,118,26,-0.428354551430231,-0.0280281576527781,-6.16635125521694,676
"2018-04-16",2,"ld0477","ld0477_2_26",23,115,26,-0.506759899465051,-0.281131901847406,-6.54294365369111,676
"2018-04-16",2,"ld0477","ld0477_2_26",23,115,26,-0.506759899465051,-0.281131901847406,-6.62327017007948,676
"2018-04-16",2,"ld0487","ld0487_2_26",23,108,26,-0.689705711546297,-1.73574093867582,-5.93990184140376,676
"2018-04-16",2,"ld0487","ld0487_2_26",23,108,26,-0.689705711546297,-1.73574093867582,-6.22758391385554,676
"2018-04-16",2,"ld0488","ld0488_2_32",29,99,32,-0.924921755650757,-0.110930754450962,-6.01670854405748,1024
"2018-04-16",2,"ld0488","ld0488_2_32",29,99,32,-0.924921755650757,-0.110930754450962,-6.3385328544859,1024
"2018-04-16",2,"ld0488","ld0488_2_26",29,99,26,-0.924921755650757,-0.110930754450962,-6.81931226112143,676
"2018-04-16",2,"ld0488","ld0488_2_26",29,99,26,-0.924921755650757,-0.110930754450962,-6.59889557106365,676
"2018-04-16",2,"ld0489","ld0489_2_32",29,99,32,-0.924921755650757,-0.734888734872359,-5.90597412386894,1024
"2018-04-16",2,"ld0489","ld0489_2_32",29,99,32,-0.924921755650757,-0.734888734872359,-5.88827454676954,1024
"2018-04-16",2,"ld0489","ld0489_2_26",29,99,26,-0.924921755650757,-0.734888734872359,-6.32794853699352,676
"2018-04-16",2,"ld0489","ld0489_2_26",29,99,26,-0.924921755650757,-0.734888734872359,-6.42715518707696,676
"2018-04-16",2,"ld0490","ld0490_2_32",23,99,32,-0.924921755650757,0.0128954572662731,-7.39811624628542,1024
"2018-04-16",2,"ld0490","ld0490_2_32",23,99,32,-0.924921755650757,0.0128954572662731,-6.48659879316392,1024
"2018-04-16",2,"ld0490","ld0490_2_26",23,99,26,-0.924921755650757,0.0128954572662731,-6.23988238529083,676
"2018-04-16",2,"ld0490","ld0490_2_26",23,99,26,-0.924921755650757,0.0128954572662731,-6.31921912752735,676
"2018-04-16",2,"ld0492","ld0492_2_26",23,99,26,-0.924921755650757,-0.855317860512494,-6.2555562416629,676
"2018-04-16",2,"ld0492","ld0492_2_26",23,99,26,-0.924921755650757,-0.855317860512494,-6.14942083251415,676
"2018-04-16",2,"ld0493","ld0493_2_32",29,101,32,-0.872651523627543,-0.640662181169936,-6.80901820081236,1024
"2018-04-16",2,"ld0493","ld0493_2_32",29,101,32,-0.872651523627543,-0.640662181169936,-6.2214763039937,1024
"2018-04-16",2,"ld0493","ld0493_2_26",29,101,26,-0.872651523627543,-0.640662181169936,-6.71285166859457,676
"2018-04-16",2,"ld0493","ld0493_2_26",29,101,26,-0.872651523627543,-0.640662181169936,-6.7404396251134,676
"2018-04-16",2,"ld0502","ld0502_2_32",29,97,32,-0.97719198767397,-0.711159165453511,-6.35199657492445,1024
"2018-04-16",2,"ld0502","ld0502_2_32",29,97,32,-0.97719198767397,-0.711159165453511,-6.23003816785758,1024
"2018-04-16",2,"ld0502","ld0502_2_26",29,97,26,-0.97719198767397,-0.711159165453511,-7.0704559190226,676
"2018-04-16",2,"ld0502","ld0502_2_26",29,97,26,-0.97719198767397,-0.711159165453511,-7.0454786359364,676
"2018-04-16",2,"ld0504","ld0504_2_26",29,97,26,-0.97719198767397,-1.07996104633042,-6.48067166122873,676
"2018-04-16",2,"ld0504","ld0504_2_26",29,97,26,-0.97719198767397,-1.07996104633042,-6.3710284837789,676
"2018-04-16",2,"ld0505","ld0505_2_32",29,96,32,-1.00332710368558,-1.36952207880698,-7.16779819682877,1024
"2018-04-16",2,"ld0505","ld0505_2_32",29,96,32,-1.00332710368558,-1.36952207880698,-6.87932779165978,1024
"2018-04-16",2,"ld0505","ld0505_2_26",29,96,26,-1.00332710368558,-1.36952207880698,-6.95273287098738,676
"2018-04-16",2,"ld0505","ld0505_2_26",29,96,26,-1.00332710368558,-1.36952207880698,-6.6390087718921,676
"2018-04-16",2,"ld0510","ld0510_2_32",29,95,32,-1.02946221969718,-0.7827005874311,-6.59020370289547,1024
"2018-04-16",2,"ld0510","ld0510_2_32",29,95,32,-1.02946221969718,-0.7827005874311,-6.30962645606744,1024
"2018-04-16",2,"ld0510","ld0510_2_26",29,95,26,-1.02946221969718,-0.7827005874311,-6.26860330572093,676
"2018-04-16",2,"ld0510","ld0510_2_26",29,95,26,-1.02946221969718,-0.7827005874311,-6.4394723687831,676
"2018-04-16",2,"ld0511","ld0511_2_26",29,91,26,-1.13400268374361,-1.39672754602951,-6.37636626168006,676
"2018-04-16",2,"ld0511","ld0511_2_26",29,91,26,-1.13400268374361,-1.39672754602951,-6.67306320522805,676
"2018-04-16",2,"ld0515","ld0515_2_26",23,88,26,-1.21240803177843,-0.502682575449845,-6.26768269209595,676
"2018-04-16",2,"ld0515","ld0515_2_26",23,88,26,-1.21240803177843,-0.502682575449845,-6.42212076953979,676
"2018-04-16",2,"ld0521","ld0521_2_26",23,80,26,-1.42148895987128,-1.82434815239195,-6.78354149234567,676
"2018-04-16",2,"ld0521","ld0521_2_26",23,80,26,-1.42148895987128,-1.82434815239195,-7.50008155248032,676
"2018-04-16",2,"ld0527","ld0527_2_32",23,77,32,-1.4998943079061,-0.346536391422849,-6.41258899042889,1024
"2018-04-16",2,"ld0527","ld0527_2_32",23,77,32,-1.4998943079061,-0.346536391422849,-6.45341098494915,1024
"2018-04-16",2,"ld0527","ld0527_2_26",23,77,26,-1.4998943079061,-0.346536391422849,-6.40916119267052,676
"2018-04-16",2,"ld0527","ld0527_2_26",23,77,26,-1.4998943079061,-0.346536391422849,-6.30079315594874,676
"2018-04-16",2,"ld0528","ld0528_2_26",23,77,26,-1.4998943079061,-0.368536236578751,-6.59531534270589,676
"2018-04-16",2,"ld0528","ld0528_2_26",23,77,26,-1.4998943079061,-0.368536236578751,-6.22556831719981,676
"2018-04-16",2,"ld0529","ld0529_2_32",23,76,32,-1.52602942391771,-2.10036371270649,-5.50576307604543,1024
"2018-04-16",2,"ld0529","ld0529_2_32",23,76,32,-1.52602942391771,-2.10036371270649,-5.77956980200359,1024
"2018-04-16",2,"ld0529","ld0529_2_26",23,76,26,-1.52602942391771,-2.10036371270649,-6.38439084413161,676
"2018-04-16",2,"ld0529","ld0529_2_26",23,76,26,-1.52602942391771,-2.10036371270649,-6.51289288835113,676
"2018-04-16",2,"ld0530","ld0530_2_32",23,76,32,-1.52602942391771,-0.281131901847406,-6.31664862976925,1024
"2018-04-16",2,"ld0530","ld0530_2_26",23,76,26,-1.52602942391771,-0.281131901847406,-6.57479894884475,676
"2018-04-16",2,"ld0530","ld0530_2_26",23,76,26,-1.52602942391771,-0.281131901847406,-6.84525271733636,676
"2018-04-16",2,"ld0541","ld0541_2_26",29,67,26,-1.76124546802217,-1.82434815239195,-6.65236112711746,676
"2018-04-16",2,"ld0541","ld0541_2_26",29,67,26,-1.76124546802217,-1.82434815239195,-6.67155557437361,676
"2018-04-16",2,"ld0545","ld0545_2_32",23,61,32,-1.91805616409181,-1.50710852697266,-5.91451306829647,1024
"2018-04-16",2,"ld0545","ld0545_2_32",23,61,32,-1.91805616409181,-1.50710852697266,-5.6967895844516,1024
"2018-04-16",2,"ld0545","ld0545_2_26",23,61,26,-1.91805616409181,-1.50710852697266,-6.05876474887202,676
"2018-04-16",2,"ld0545","ld0545_2_26",23,61,26,-1.91805616409181,-1.50710852697266,-6.17099000920606,676
"2018-04-17",2,"ld0458","ld0458_2_34",29,128,34,-0.167003391314166,-0.412838911167632,-6.94439971575824,1156
"2018-04-17",2,"ld0458","ld0458_2_34",29,128,34,-0.167003391314166,-0.412838911167632,-6.23381747337619,1156
"2018-04-17",2,"ld0458","ld0458_2_28",29,128,28,-0.167003391314166,-0.412838911167632,-6.4506980061472,784
"2018-04-17",2,"ld0458","ld0458_2_28",29,128,28,-0.167003391314166,-0.412838911167632,-6.94497723379878,784
"2018-04-17",2,"ld0463","ld0463_2_34",23,123,34,-0.297678971372199,-0.7827005874311,-6.4754239017803,1156
"2018-04-17",2,"ld0463","ld0463_2_34",23,123,34,-0.297678971372199,-0.7827005874311,-7.40916154725817,1156
"2018-04-17",2,"ld0463","ld0463_2_28",23,123,28,-0.297678971372199,-0.7827005874311,-6.47902701042279,784
"2018-04-17",2,"ld0463","ld0463_2_28",23,123,28,-0.297678971372199,-0.7827005874311,-6.62551754768982,784
"2018-04-17",2,"ld0466","ld0466_2_24",29,120,24,-0.376084319407018,-2.63375586747679,-6.88533962645155,576
"2018-04-17",2,"ld0466","ld0466_2_24",29,120,24,-0.376084319407018,-2.63375586747679,-6.83437318285953,576
"2018-04-17",2,"ld0466","ld0466_2_34",29,120,34,-0.376084319407018,-2.63375586747679,-6.55468114682489,1156
"2018-04-17",2,"ld0466","ld0466_2_34",29,120,34,-0.376084319407018,-2.63375586747679,-6.19036933929581,1156
"2018-04-17",2,"ld0469","ld0469_2_24",29,119,24,-0.402219435418625,-1.05447836102394,-6.41527825280253,576
"2018-04-17",2,"ld0469","ld0469_2_24",29,119,24,-0.402219435418625,-1.05447836102394,-6.281746860178,576
"2018-04-17",2,"ld0469","ld0469_2_34",29,119,34,-0.402219435418625,-1.05447836102394,-5.69340585603151,1156
"2018-04-17",2,"ld0469","ld0469_2_34",29,119,34,-0.402219435418625,-1.05447836102394,-5.79159788221072,1156
"2018-04-17",2,"ld0477","ld0477_2_34",23,116,34,-0.480624783453445,-0.480064465436885,-6.02806599439501,1156
"2018-04-17",2,"ld0477","ld0477_2_34",23,116,34,-0.480624783453445,-0.480064465436885,-6.41906340190887,1156
"2018-04-17",2,"ld0477","ld0477_2_28",23,116,28,-0.480624783453445,-0.480064465436885,-6.27776255015302,784
"2018-04-17",2,"ld0477","ld0477_2_28",23,116,28,-0.480624783453445,-0.480064465436885,-6.0167487247834,784
"2018-04-17",2,"ld0487","ld0487_2_34",23,109,34,-0.663570595534691,-1.07996104633042,-6.27115663797987,1156
"2018-04-17",2,"ld0487","ld0487_2_34",23,109,34,-0.663570595534691,-1.07996104633042,-6.49269890792711,1156
"2018-04-17",2,"ld0487","ld0487_2_28",23,109,28,-0.663570595534691,-1.07996104633042,-6.45029684276803,784
"2018-04-17",2,"ld0487","ld0487_2_28",23,109,28,-0.663570595534691,-1.07996104633042,-6.65050419986906,784
"2018-04-17",2,"ld0489","ld0489_2_24",29,100,24,-0.89878663963915,-1.05447836102394,-6.79555311208213,576
"2018-04-17",2,"ld0489","ld0489_2_24",29,100,24,-0.89878663963915,-1.05447836102394,-6.81362589314183,576
"2018-04-17",2,"ld0489","ld0489_2_34",29,100,34,-0.89878663963915,-1.05447836102394,-5.700626104005,1156
"2018-04-17",2,"ld0489","ld0489_2_34",29,100,34,-0.89878663963915,-1.05447836102394,-6.07716578897017,1156
"2018-04-17",2,"ld0490","ld0490_2_24",23,100,24,-0.89878663963915,-0.412838911167632,-7.0688069376352,576
"2018-04-17",2,"ld0490","ld0490_2_24",23,100,24,-0.89878663963915,-0.412838911167632,-6.52216003741739,576
"2018-04-17",2,"ld0490","ld0490_2_34",23,100,34,-0.89878663963915,-0.412838911167632,-6.70431505175521,1156
"2018-04-17",2,"ld0490","ld0490_2_34",23,100,34,-0.89878663963915,-0.412838911167632,-6.21063156590738,1156
"2018-04-17",2,"ld0492","ld0492_2_34",23,100,34,-0.89878663963915,-0.904343232455262,-5.68632331781858,1156
"2018-04-17",2,"ld0492","ld0492_2_34",23,100,34,-0.89878663963915,-0.904343232455262,-5.82394469569463,1156
"2018-04-17",2,"ld0492","ld0492_2_28",23,100,28,-0.89878663963915,-0.904343232455262,-6.15389069605417,784
"2018-04-17",2,"ld0492","ld0492_2_28",23,100,28,-0.89878663963915,-0.904343232455262,-6.17742119346437,784
"2018-04-17",2,"ld0493","ld0493_2_24",29,102,24,-0.846516407615937,-0.830990566444791,-7.43649169720289,576
"2018-04-17",2,"ld0493","ld0493_2_24",29,102,24,-0.846516407615937,-0.830990566444791,-6.91945311925218,576
"2018-04-17",2,"ld0493","ld0493_2_34",29,102,34,-0.846516407615937,-0.830990566444791,-6.15636992546768,1156
"2018-04-17",2,"ld0493","ld0493_2_34",29,102,34,-0.846516407615937,-0.830990566444791,-6.33344810993864,1156
"2018-04-17",2,"ld0502","ld0502_2_24",29,98,24,-0.951056871662363,-0.734888734872359,-6.97329615602479,576
"2018-04-17",2,"ld0502","ld0502_2_24",29,98,24,-0.951056871662363,-0.734888734872359,-7.41691303009733,576
"2018-04-17",2,"ld0502","ld0502_2_34",29,98,34,-0.951056871662363,-0.734888734872359,-6.28166656921181,1156
"2018-04-17",2,"ld0502","ld0502_2_34",29,98,34,-0.951056871662363,-0.734888734872359,-5.99333703801291,1156
"2018-04-17",2,"ld0504","ld0504_2_34",29,98,34,-0.951056871662363,-1.18325819703549,-6.06554548377354,1156
"2018-04-17",2,"ld0504","ld0504_2_34",29,98,34,-0.951056871662363,-1.18325819703549,-6.25583186992997,1156
"2018-04-17",2,"ld0504","ld0504_2_28",29,98,28,-0.951056871662363,-1.18325819703549,-6.93431460432626,784
"2018-04-17",2,"ld0504","ld0504_2_28",29,98,28,-0.951056871662363,-1.18325819703549,-6.32219764650917,784
"2018-04-17",2,"ld0505","ld0505_2_24",29,97,24,-0.97719198767397,-2.26080895831151,-7.02746735112992,576
"2018-04-17",2,"ld0505","ld0505_2_24",29,97,24,-0.97719198767397,-2.26080895831151,-7.2524959171399,576
"2018-04-17",2,"ld0505","ld0505_2_34",29,97,34,-0.97719198767397,-2.26080895831151,-6.29391687437431,1156
"2018-04-17",2,"ld0505","ld0505_2_34",29,97,34,-0.97719198767397,-2.26080895831151,-6.40336857049017,1156
"2018-04-17",2,"ld0510","ld0510_2_24",29,96,24,-1.00332710368558,-1.10557891892879,-6.63330408582898,576
"2018-04-17",2,"ld0510","ld0510_2_24",29,96,24,-1.00332710368558,-1.10557891892879,-6.81207864118436,576
"2018-04-17",2,"ld0510","ld0510_2_34",29,96,34,-1.00332710368558,-1.10557891892879,-6.52851903664878,1156
"2018-04-17",2,"ld0510","ld0510_2_34",29,96,34,-1.00332710368558,-1.10557891892879,-6.32784834118663,1156
"2018-04-17",2,"ld0511","ld0511_2_34",29,92,34,-1.107867567732,-0.879768331277677,-6.0793802318574,1156
"2018-04-17",2,"ld0511","ld0511_2_34",29,92,34,-1.107867567732,-0.879768331277677,-6.78423590168225,1156
"2018-04-17",2,"ld0511","ld0511_2_28",29,92,28,-1.107867567732,-0.879768331277677,-6.57224333302776,784
"2018-04-17",2,"ld0511","ld0511_2_28",29,92,28,-1.107867567732,-0.879768331277677,-6.83779287713054,784
"2018-04-17",2,"ld0515","ld0515_2_34",23,89,34,-1.18627291576682,-0.412838911167632,-6.45541900433859,1156
"2018-04-17",2,"ld0515","ld0515_2_34",23,89,34,-1.18627291576682,-0.412838911167632,-5.77623636412901,1156
"2018-04-17",2,"ld0515","ld0515_2_28",23,89,28,-1.18627291576682,-0.412838911167632,-6.61340096778977,784
"2018-04-17",2,"ld0515","ld0515_2_28",23,89,28,-1.18627291576682,-0.412838911167632,-6.13120206545022,784
"2018-04-17",2,"ld0521","ld0521_2_34",23,81,34,-1.39535384385967,-1.76509639478853,-6.46239378591167,1156
"2018-04-17",2,"ld0521","ld0521_2_34",23,81,34,-1.39535384385967,-1.76509639478853,-6.00253460573771,1156
"2018-04-17",2,"ld0521","ld0521_2_28",23,81,28,-1.39535384385967,-1.76509639478853,-6.62996892493563,784
"2018-04-17",2,"ld0521","ld0521_2_28",23,81,28,-1.39535384385967,-1.76509639478853,-6.58600580151451,784
"2018-04-17",2,"ld0527","ld0527_2_24",23,78,24,-1.47375919189449,-0.978827346577207,-7.42234081277583,576
"2018-04-17",2,"ld0527","ld0527_2_24",23,78,24,-1.47375919189449,-0.978827346577207,-7.42234081277583,576
"2018-04-17",2,"ld0527","ld0527_2_34",23,78,34,-1.47375919189449,-0.978827346577207,-6.50240258418104,1156
"2018-04-17",2,"ld0527","ld0527_2_34",23,78,34,-1.47375919189449,-0.978827346577207,-6.22977674731783,1156
"2018-04-17",2,"ld0528","ld0528_2_34",23,78,34,-1.47375919189449,-0.259525791263818,-6.0485145660403,1156
"2018-04-17",2,"ld0528","ld0528_2_34",23,78,34,-1.47375919189449,-0.259525791263818,-6.45090747511149,1156
"2018-04-17",2,"ld0528","ld0528_2_28",23,78,28,-1.47375919189449,-0.259525791263818,-6.36014395387454,784
"2018-04-17",2,"ld0528","ld0528_2_28",23,78,28,-1.47375919189449,-0.259525791263818,-6.5265921615122,784
"2018-04-17",2,"ld0529","ld0529_2_24",23,77,24,-1.4998943079061,-1.97573853380353,-7.12027331779757,576
"2018-04-17",2,"ld0529","ld0529_2_24",23,77,24,-1.4998943079061,-1.97573853380353,-7.45881380748284,576
"2018-04-17",2,"ld0529","ld0529_2_34",23,77,34,-1.4998943079061,-1.97573853380353,-6.0609778315376,1156
"2018-04-17",2,"ld0529","ld0529_2_34",23,77,34,-1.4998943079061,-1.97573853380353,-5.88247506084601,1156
"2018-04-17",2,"ld0530","ld0530_2_24",23,77,24,-1.4998943079061,-2.26080895831151,-6.83919991545119,576
"2018-04-17",2,"ld0530","ld0530_2_24",23,77,24,-1.4998943079061,-2.26080895831151,-7.26914315057305,576
"2018-04-17",2,"ld0530","ld0530_2_34",23,77,34,-1.4998943079061,-2.26080895831151,-6.1846270805766,1156
"2018-04-17",2,"ld0530","ld0530_2_34",23,77,34,-1.4998943079061,-2.26080895831151,-6.23902115264239,1156
"2018-04-17",2,"ld0540","ld0540_2_34",29,69,34,-1.70897523599895,-3.96456843771429,-6.32936322592993,1156
"2018-04-17",2,"ld0540","ld0540_2_34",29,69,34,-1.70897523599895,-3.96456843771429,-6.29197569385831,1156
"2018-04-17",2,"ld0540","ld0540_2_28",29,69,28,-1.70897523599895,-3.96456843771429,-6.6404096933163,784
"2018-04-17",2,"ld0540","ld0540_2_28",29,69,28,-1.70897523599895,-3.96456843771429,-6.77105923956593,784
"2018-04-17",2,"ld0541","ld0541_2_34",29,68,34,-1.73511035201056,-2.16390354601077,-6.23410746187184,1156
"2018-04-17",2,"ld0541","ld0541_2_34",29,68,34,-1.73511035201056,-2.16390354601077,-6.52137758787084,1156
"2018-04-17",2,"ld0541","ld0541_2_28",29,68,28,-1.73511035201056,-2.16390354601077,-6.8143540683779,784
"2018-04-17",2,"ld0541","ld0541_2_28",29,68,28,-1.73511035201056,-2.16390354601077,-6.86044517557817,784
"2018-04-17",2,"ld0545","ld0545_2_24",23,62,24,-1.8919210480802,-3.11519985666851,-6.46455303312088,576
"2018-04-17",2,"ld0545","ld0545_2_24",23,62,24,-1.8919210480802,-3.11519985666851,-7.05577908232491,576
"2018-04-17",2,"ld0545","ld0545_2_34",23,62,34,-1.8919210480802,-3.11519985666851,-6.13829844276939,1156
"2018-04-17",2,"ld0545","ld0545_2_34",23,62,34,-1.8919210480802,-3.11519985666851,-6.41332682945261,1156
"2018-04-28",3,"ld0449","ld0449_3_26",29,151,26,0.434104276952786,0.0128954572662731,-6.91394954342791,676
"2018-04-28",3,"ld0449","ld0449_3_26",29,151,26,0.434104276952786,0.0128954572662731,-6.31601627002808,676
"2018-04-28",3,"ld0451","ld0451_3_28",29,145,28,0.277293580883146,-1.00391289732535,-6.32330634236941,784
"2018-04-28",3,"ld0451","ld0451_3_28",29,145,28,0.277293580883146,-1.00391289732535,-5.99813006549005,784
"2018-04-28",3,"ld0451","ld0451_3_30",29,145,30,0.277293580883146,-1.00391289732535,-6.25449355162945,900
"2018-04-28",3,"ld0451","ld0451_3_30",29,145,30,0.277293580883146,-1.00391289732535,-6.29777899729644,900
"2018-04-28",3,"ld0455","ld0455_3_30",29,141,30,0.17275311683672,0.270765547063349,-6.66143191001409,900
"2018-04-28",3,"ld0455","ld0455_3_30",29,141,30,0.17275311683672,0.270765547063349,-6.00958853559538,900
"2018-04-28",3,"ld0455","ld0455_3_26",29,141,26,0.17275311683672,0.270765547063349,-6.86742627126975,676
"2018-04-28",3,"ld0455","ld0455_3_26",29,141,26,0.17275311683672,0.270765547063349,-6.570218502861,676
"2018-04-28",3,"ld0457","ld0457_3_30",29,140,30,0.146618000825113,0.328368110709525,-6.27481101569113,900
"2018-04-28",3,"ld0457","ld0457_3_30",29,140,30,0.146618000825113,0.328368110709525,-5.85720352075724,900
"2018-04-28",3,"ld0460","ld0460_3_30",23,135,30,0.0159424207670804,-0.457551801541114,-7.43219520357885,900
"2018-04-28",3,"ld0460","ld0460_3_26",23,135,26,0.0159424207670804,-0.457551801541114,-7.13991170819042,676
"2018-04-28",3,"ld0460","ld0460_3_26",23,135,26,0.0159424207670804,-0.457551801541114,-7.12196506499958,676
"2018-04-28",3,"ld0461","ld0461_3_30",23,134,30,-0.0101926952445262,0.290042848749576,-6.63108338330431,900
"2018-04-28",3,"ld0461","ld0461_3_30",23,134,30,-0.0101926952445262,0.290042848749576,-6.70476010410369,900
"2018-04-28",3,"ld0461","ld0461_3_26",23,134,26,-0.0101926952445262,0.290042848749576,-6.83090343134566,676
"2018-04-28",3,"ld0461","ld0461_3_26",23,134,26,-0.0101926952445262,0.290042848749576,-7.03131168114076,676
"2018-04-28",3,"ld0471","ld0471_3_28",29,130,28,-0.114733159290953,-0.216601440548843,-6.83240674469476,784
"2018-04-28",3,"ld0471","ld0471_3_28",29,130,28,-0.114733159290953,-0.216601440548843,-6.26258278016681,784
"2018-04-28",3,"ld0471","ld0471_3_30",29,130,30,-0.114733159290953,-0.216601440548843,-6.56385277496269,900
"2018-04-28",3,"ld0471","ld0471_3_30",29,130,30,-0.114733159290953,-0.216601440548843,-6.57793751484443,900
"2018-04-28",3,"ld0472","ld0472_3_30",29,130,30,-0.114733159290953,-0.131880712080291,-6.56741273510171,900
"2018-04-28",3,"ld0473","ld0473_3_28",29,130,28,-0.114733159290953,-1.39672754602951,-7.62348250785043,784
"2018-04-28",3,"ld0473","ld0473_3_28",29,130,28,-0.114733159290953,-1.39672754602951,-6.15340011632684,784
"2018-04-28",3,"ld0473","ld0473_3_30",29,130,30,-0.114733159290953,-1.39672754602951,-6.15419524106886,900
"2018-04-28",3,"ld0473","ld0473_3_30",29,130,30,-0.114733159290953,-1.39672754602951,-6.09118227324013,900
"2018-04-28",3,"ld0479","ld0479_3_30",23,127,30,-0.193138507325772,0.153457163213355,-6.60151496622132,900
"2018-04-28",3,"ld0479","ld0479_3_30",23,127,30,-0.193138507325772,0.153457163213355,-6.17509728077828,900
"2018-04-28",3,"ld0479","ld0479_3_26",23,127,26,-0.193138507325772,0.153457163213355,-6.76841695132991,676
"2018-04-28",3,"ld0479","ld0479_3_26",23,127,26,-0.193138507325772,0.153457163213355,-6.68208782486831,676
"2018-04-28",3,"ld0481","ld0481_3_30",23,127,30,-0.193138507325772,-1.67756002211448,-6.44911707954778,900
"2018-04-28",3,"ld0481","ld0481_3_30",23,127,30,-0.193138507325772,-1.67756002211448,-6.8959893767701,900
