"date","samp_session","id","treatment","series_temp","age","temp","prior_temp","lnmass","z_lnmass","lnmr"
2018-04-07,1,"ld0449",29,"ld0449_1_30",130,30,35.4,-1.46101790731583,-0.0900712936809144,-5.75400215343941
2018-04-07,1,"ld0449",29,"ld0449_1_30",130,30,35.4,-1.46101790731583,-0.0900712936809144,-5.85749176116143
2018-04-07,1,"ld0449",29,"ld0449_1_26",130,26,30,-1.46101790731583,-0.0900712936809144,-6.38270510694786
2018-04-07,1,"ld0449",29,"ld0449_1_26",130,26,30,-1.46101790731583,-0.0900712936809144,-6.36452278786467
2018-04-07,1,"ld0451",29,"ld0451_1_24",124,24,24.1,-1.49165487677772,-0.238015922026296,-6.65119207270587
2018-04-07,1,"ld0451",29,"ld0451_1_24",124,24,24.1,-1.49165487677772,-0.238015922026296,-6.49566870906664
2018-04-07,1,"ld0451",29,"ld0451_1_34",124,34,24,-1.49165487677772,-0.238015922026296,-5.82054263991111
2018-04-07,1,"ld0451",29,"ld0451_1_34",124,34,24,-1.49165487677772,-0.238015922026296,-6.30238072680385
2018-04-07,1,"ld0455",29,"ld0455_1_30",120,30,24.1,-1.48280526150073,-0.19528150455131,-5.60239156445932
2018-04-07,1,"ld0455",29,"ld0455_1_30",120,30,24.1,-1.48280526150073,-0.19528150455131,-6.65558171321351
2018-04-07,1,"ld0455",29,"ld0455_1_26",120,26,30,-1.48280526150073,-0.19528150455131,NA
2018-04-07,1,"ld0455",29,"ld0455_1_26",120,26,30,-1.48280526150073,-0.19528150455131,-5.81129113674667
2018-04-07,1,"ld0457",29,"ld0457_1_30",119,30,24.4,-1.4740332754279,-0.152921955216279,-5.79261822785762
2018-04-07,1,"ld0457",29,"ld0457_1_30",119,30,24.4,-1.4740332754279,-0.152921955216279,-5.65635334833744
2018-04-07,1,"ld0457",29,"ld0457_1_26",119,26,30,-1.4740332754279,-0.152921955216279,-6.54033580616243
2018-04-07,1,"ld0457",29,"ld0457_1_26",119,26,30,-1.4740332754279,-0.152921955216279,-6.42961909130408
2018-04-07,1,"ld0460",23,"ld0460_1_30",114,30,24.6,-1.49165487677772,-0.238015922026296,-5.74342321102626
2018-04-07,1,"ld0460",23,"ld0460_1_30",114,30,24.6,-1.49165487677772,-0.238015922026296,-5.83810815200373
2018-04-07,1,"ld0460",23,"ld0460_1_26",114,26,30,-1.49165487677772,-0.238015922026296,-6.29482916856777
2018-04-07,1,"ld0460",23,"ld0460_1_26",114,26,30,-1.49165487677772,-0.238015922026296,-6.32036247057293
2018-04-07,1,"ld0461",23,"ld0461_1_24",113,24,26.2,-1.57021719928082,-0.617390051021969,-6.31860561882983
2018-04-07,1,"ld0461",23,"ld0461_1_24",113,24,26.2,-1.57021719928082,-0.617390051021969,NA
2018-04-07,1,"ld0461",23,"ld0461_1_34",113,34,24,-1.57021719928082,-0.617390051021969,-6.16652455737867
2018-04-07,1,"ld0461",23,"ld0461_1_34",113,34,24,-1.57021719928082,-0.617390051021969,-5.79847998191964
2018-04-07,1,"ld0471",29,"ld0471_1_24",109,24,23.9,-1.51412773262978,-0.346536391422849,-6.63207222139893
2018-04-07,1,"ld0471",29,"ld0471_1_24",109,24,23.9,-1.51412773262978,-0.346536391422849,-6.74031949932915
2018-04-07,1,"ld0471",29,"ld0471_1_34",109,34,24,-1.51412773262978,-0.346536391422849,-5.72449257788534
2018-04-07,1,"ld0471",29,"ld0471_1_34",109,34,24,-1.51412773262978,-0.346536391422849,-5.73794267977359
2018-04-07,1,"ld0472",29,"ld0472_1_30",109,30,24.2,-1.51412773262978,-0.346536391422849,-5.98862845287775
2018-04-07,1,"ld0472",29,"ld0472_1_30",109,30,24.2,-1.51412773262978,-0.346536391422849,-6.0433866568516
2018-04-07,1,"ld0472",29,"ld0472_1_26",109,26,30,-1.51412773262978,-0.346536391422849,-6.44890819205879
2018-04-07,1,"ld0472",29,"ld0472_1_26",109,26,30,-1.51412773262978,-0.346536391422849,-6.47876115520847
2018-04-07,1,"ld0473",29,"ld0473_1_24",109,24,23.9,-1.51412773262978,-0.346536391422849,-6.43763877596715
2018-04-07,1,"ld0473",29,"ld0473_1_24",109,24,23.9,-1.51412773262978,-0.346536391422849,-6.4772479140622
2018-04-07,1,"ld0473",29,"ld0473_1_34",109,34,24,-1.51412773262978,-0.346536391422849,-5.71056200434939
2018-04-07,1,"ld0473",29,"ld0473_1_34",109,34,24,-1.51412773262978,-0.346536391422849,-5.58099101294097
2018-04-07,1,"ld0479",23,"ld0479_1_24",106,24,23.9,-1.44392347395653,-0.00752299877653467,-6.45056977949448
2018-04-07,1,"ld0479",23,"ld0479_1_24",106,24,23.9,-1.44392347395653,-0.00752299877653467,-6.246686229863
2018-04-07,1,"ld0479",23,"ld0479_1_34",106,34,24,-1.44392347395653,-0.00752299877653467,-5.57544997483184
2018-04-07,1,"ld0479",23,"ld0479_1_34",106,34,24,-1.44392347395653,-0.00752299877653467,-5.88288864571969
2018-04-07,1,"ld0481",23,"ld0481_1_30",106,30,25.5,-1.51868354916564,-0.368536236578751,-5.91749208031148
2018-04-07,1,"ld0481",23,"ld0481_1_30",106,30,25.5,-1.51868354916564,-0.368536236578751,-5.94261903038891
2018-04-07,1,"ld0481",23,"ld0481_1_26",106,26,30,-1.51868354916564,-0.368536236578751,-6.59652986021374
2018-04-07,1,"ld0481",23,"ld0481_1_26",106,26,30,-1.51868354916564,-0.368536236578751,-6.87816961820955
2018-04-07,1,"ld0486",29,"ld0486_1_30",100,30,25,-1.55116900431012,-0.525407124019504,-5.60036774076777
2018-04-07,1,"ld0486",29,"ld0486_1_30",100,30,25,-1.55116900431012,-0.525407124019504,-5.66893041220507
2018-04-07,1,"ld0486",29,"ld0486_1_26",100,26,30,-1.55116900431012,-0.525407124019504,-6.381501473045
2018-04-07,1,"ld0486",29,"ld0486_1_26",100,26,30,-1.55116900431012,-0.525407124019504,-6.42841439026311
2018-04-07,1,"ld0494",23,"ld0494_1_30",92,30,24.6,-1.4784096500277,-0.174055282860608,NA
2018-04-07,1,"ld0494",23,"ld0494_1_30",92,30,24.6,-1.4784096500277,-0.174055282860608,NA
2018-04-07,1,"ld0494",23,"ld0494_1_26",92,26,30,-1.4784096500277,-0.174055282860608,NA
2018-04-07,1,"ld0494",23,"ld0494_1_26",92,26,30,-1.4784096500277,-0.174055282860608,-5.91724185571955
2018-04-07,1,"ld0497",23,"ld0497_1_24",91,24,22.8,-1.50058350752202,-0.281131901847406,-6.68788724250991
2018-04-07,1,"ld0497",23,"ld0497_1_24",91,24,22.8,-1.50058350752202,-0.281131901847406,-7.07972984893677
2018-04-07,1,"ld0497",23,"ld0497_1_34",91,34,24,-1.50058350752202,-0.281131901847406,-6.03815797250863
2018-04-07,1,"ld0497",23,"ld0497_1_34",91,34,24,-1.50058350752202,-0.281131901847406,-6.15434265184802
2018-04-07,1,"ld0503",29,"ld0503_1_24",88,24,24.1,-1.48280526150073,-0.19528150455131,-6.18966616191892
2018-04-07,1,"ld0503",29,"ld0503_1_24",88,24,24.1,-1.48280526150073,-0.19528150455131,-6.32753595614204
2018-04-07,1,"ld0503",29,"ld0503_1_34",88,34,24,-1.48280526150073,-0.19528150455131,-5.67380073135373
2018-04-07,1,"ld0503",29,"ld0503_1_34",88,34,24,-1.48280526150073,-0.19528150455131,-5.60037326279892
2018-04-07,1,"ld0507",23,"ld0507_1_30",88,30,25.6,-1.56542102701733,-0.594229538234124,-5.96304201275333
2018-04-07,1,"ld0507",23,"ld0507_1_30",88,30,25.6,-1.56542102701733,-0.594229538234124,-6.12225599453714
2018-04-07,1,"ld0507",23,"ld0507_1_26",88,26,30,-1.56542102701733,-0.594229538234124,-6.56726916642596
2018-04-07,1,"ld0507",23,"ld0507_1_26",88,26,30,-1.56542102701733,-0.594229538234124,-6.56506409386764
2018-04-07,1,"ld0512",29,"ld0512_1_24",82,24,26.2,-1.50507789710986,-0.302835118872163,-6.59165631850522
2018-04-07,1,"ld0512",29,"ld0512_1_24",82,24,26.2,-1.50507789710986,-0.302835118872163,-6.51536661545498
2018-04-07,1,"ld0512",29,"ld0512_1_34",82,34,24,-1.50507789710986,-0.302835118872163,-6.04180664900012
2018-04-07,1,"ld0512",29,"ld0512_1_34",82,34,24,-1.50507789710986,-0.302835118872163,NA
2018-04-07,1,"ld0513",23,"ld0513_1_24",81,24,24.6,-1.45243416362444,-0.0486207588355985,-6.18976649229259
2018-04-07,1,"ld0513",23,"ld0513_1_24",81,24,24.6,-1.45243416362444,-0.0486207588355985,-6.39973958041705
2018-04-07,1,"ld0513",23,"ld0513_1_34",81,34,24,-1.45243416362444,-0.0486207588355985,-5.69637391757946
2018-04-07,1,"ld0513",23,"ld0513_1_34",81,34,24,-1.45243416362444,-0.0486207588355985,-6.06988742588103
2018-04-07,1,"ld0519",23,"ld0519_1_24",72,24,23.9,-1.42295834549148,0.0937167189061337,-6.90136315196159
2018-04-07,1,"ld0519",23,"ld0519_1_24",72,24,23.9,-1.42295834549148,0.0937167189061337,-6.53150389930764
2018-04-07,1,"ld0519",23,"ld0519_1_34",72,34,24,-1.42295834549148,0.0937167189061337,-6.04207897820481
2018-04-07,1,"ld0519",23,"ld0519_1_34",72,34,24,-1.42295834549148,0.0937167189061337,-5.77058223017405
2018-04-07,1,"ld0539",23,"ld0539_1_30",61,30,24.4,-1.59454929994035,-0.734888734872359,-5.61847637463324
2018-04-07,1,"ld0539",23,"ld0539_1_30",61,30,24.4,-1.59454929994035,-0.734888734872359,-5.69494673862508
2018-04-07,1,"ld0539",23,"ld0539_1_26",61,26,30,-1.59454929994035,-0.734888734872359,-6.3260999849247
2018-04-07,1,"ld0539",23,"ld0539_1_26",61,26,30,-1.59454929994035,-0.734888734872359,-6.37043348594026
2018-04-07,1,"ld0543",23,"ld0543_1_30",56,30,24.1,-1.66600826392249,-1.07996104633042,-5.44262265748353
2018-04-07,1,"ld0543",23,"ld0543_1_30",56,30,24.1,-1.66600826392249,-1.07996104633042,NA
2018-04-07,1,"ld0543",23,"ld0543_1_26",56,26,30,-1.66600826392249,-1.07996104633042,-6.10292934762116
2018-04-07,1,"ld0543",23,"ld0543_1_26",56,26,30,-1.66600826392249,-1.07996104633042,-5.74507536273023
2018-04-07,1,"ld0544",23,"ld0544_1_24",53,24,24.2,-1.70374859190534,-1.26220749221341,NA
2018-04-07,1,"ld0544",23,"ld0544_1_24",53,24,24.2,-1.70374859190534,-1.26220749221341,NA
2018-04-07,1,"ld0544",23,"ld0544_1_34",53,34,24,-1.70374859190534,-1.26220749221341,-6.02215075224472
2018-04-07,1,"ld0544",23,"ld0544_1_34",53,34,24,-1.70374859190534,-1.26220749221341,-5.57871198670814
2018-04-07,1,"ld0546",29,"ld0546_1_24",47,24,25.5,-1.57987911019256,-0.664047009724141,-6.31341787985085
2018-04-07,1,"ld0546",29,"ld0546_1_24",47,24,25.5,-1.57987911019256,-0.664047009724141,-6.17731689266469
2018-04-07,1,"ld0546",29,"ld0546_1_34",47,34,24,-1.57987911019256,-0.664047009724141,-5.76103079310155
2018-04-07,1,"ld0546",29,"ld0546_1_34",47,34,24,-1.57987911019256,-0.664047009724141,-5.81806692017889
2018-04-07,1,"ld0550",29,"ld0550_1_30",36,30,25.1,-1.72036947314138,-1.34246902396503,-6.17499143498917
2018-04-07,1,"ld0550",29,"ld0550_1_30",36,30,25.1,-1.72036947314138,-1.34246902396503,-6.59122090968449
2018-04-07,1,"ld0550",29,"ld0550_1_26",36,26,30,-1.72036947314138,-1.34246902396503,-6.51636874362358
2018-04-07,1,"ld0550",29,"ld0550_1_26",36,26,30,-1.72036947314138,-1.34246902396503,-6.71543160930909
2018-04-07,1,"ld0553",23,"ld0553_1_24",26,24,24.2,-1.88387475813586,-2.13202912229995,-6.23511184049543
2018-04-07,1,"ld0553",23,"ld0553_1_24",26,24,24.2,-1.88387475813586,-2.13202912229995,-6.38004586521777
2018-04-07,1,"ld0553",23,"ld0553_1_34",26,34,24,-1.88387475813586,-2.13202912229995,-5.88012158864143
2018-04-07,1,"ld0553",23,"ld0553_1_34",26,34,24,-1.88387475813586,-2.13202912229995,-5.74171926578231
2018-04-08,1,"ld0449",29,"ld0449_1_24",131,24,23.9,-1.54646311327271,-0.502682575449845,-6.86383410332646
2018-04-08,1,"ld0449",29,"ld0449_1_24",131,24,23.9,-1.54646311327271,-0.502682575449845,-6.75921902191859
2018-04-08,1,"ld0449",29,"ld0449_1_32",131,32,24,-1.54646311327271,-0.502682575449845,-6.08619170401761
2018-04-08,1,"ld0449",29,"ld0449_1_32",131,32,24,-1.54646311327271,-0.502682575449845,-6.1359037284692
2018-04-08,1,"ld0451",29,"ld0451_1_32",125,32,25.5,-1.50959257746438,-0.32463631915013,-6.25871446858493
2018-04-08,1,"ld0451",29,"ld0451_1_32",125,32,25.5,-1.50959257746438,-0.32463631915013,-6.11810251783249
2018-04-08,1,"ld0451",29,"ld0451_1_28",125,28,32,-1.50959257746438,-0.32463631915013,-6.62279090430551
2018-04-08,1,"ld0451",29,"ld0451_1_28",125,28,32,-1.50959257746438,-0.32463631915013,-6.54115794980864
2018-04-08,1,"ld0455",29,"ld0455_1_24",121,24,24.4,-1.50507789710986,-0.302835118872163,-6.67817015394074
2018-04-08,1,"ld0455",29,"ld0455_1_24",121,24,24.4,-1.50507789710986,-0.302835118872163,-6.76878838786136
2018-04-08,1,"ld0455",29,"ld0455_1_32",121,32,24,-1.50507789710986,-0.302835118872163,-5.89298658897756
2018-04-08,1,"ld0455",29,"ld0455_1_32",121,32,24,-1.50507789710986,-0.302835118872163,-5.87712457031023
2018-04-08,1,"ld0457",29,"ld0457_1_24",120,24,25.6,-1.55116900431012,-0.525407124019504,-6.68050516857783
2018-04-08,1,"ld0457",29,"ld0457_1_24",120,24,25.6,-1.55116900431012,-0.525407124019504,-6.60985940415258
2018-04-08,1,"ld0457",29,"ld0457_1_32",120,32,24,-1.55116900431012,-0.525407124019504,-6.28512523146371
2018-04-08,1,"ld0457",29,"ld0457_1_32",120,32,24,-1.55116900431012,-0.525407124019504,-6.61758187275157
2018-04-08,1,"ld0460",23,"ld0460_1_24",115,24,24.6,-1.57503648571677,-0.640662181169936,-6.68540866022926
2018-04-08,1,"ld0460",23,"ld0460_1_24",115,24,24.6,-1.57503648571677,-0.640662181169936,-6.87122759755538
2018-04-08,1,"ld0460",23,"ld0460_1_32",115,32,24,-1.57503648571677,-0.640662181169936,NA
2018-04-08,1,"ld0460",23,"ld0460_1_32",115,32,24,-1.57503648571677,-0.640662181169936,-6.30779544231122
2018-04-08,1,"ld0461",23,"ld0461_1_32",114,32,23.5,-1.57987911019256,-0.664047009724141,-6.32018269842956
2018-04-08,1,"ld0461",23,"ld0461_1_32",114,32,23.5,-1.57987911019256,-0.664047009724141,-6.11223924363833
2018-04-08,1,"ld0461",23,"ld0461_1_28",114,28,32,-1.57987911019256,-0.664047009724141,-6.58202986862512
2018-04-08,1,"ld0461",23,"ld0461_1_28",114,28,32,-1.57987911019256,-0.664047009724141,-6.36464236596847
2018-04-08,1,"ld0471",29,"ld0471_1_32",110,32,25.2,-1.54177926396029,-0.480064465436885,-6.3436830091422
2018-04-08,1,"ld0471",29,"ld0471_1_32",110,32,25.2,-1.54177926396029,-0.480064465436885,-5.89317072314344
2018-04-08,1,"ld0471",29,"ld0471_1_28",110,28,32,-1.54177926396029,-0.480064465436885,-6.71915085881026
2018-04-08,1,"ld0471",29,"ld0471_1_28",110,28,32,-1.54177926396029,-0.480064465436885,NA
2018-04-08,1,"ld0472",29,"ld0472_1_24",110,24,24.3,-1.55589714550607,-0.548239117662636,-7.36130740767194
2018-04-08,1,"ld0472",29,"ld0472_1_24",110,24,24.3,-1.55589714550607,-0.548239117662636,-7.02869414794977
2018-04-08,1,"ld0472",29,"ld0472_1_32",110,32,24,-1.55589714550607,-0.548239117662636,-6.04903360235657
2018-04-08,1,"ld0472",29,"ld0472_1_32",110,32,24,-1.55589714550607,-0.548239117662636,-5.92607189122174
2018-04-08,1,"ld0473",29,"ld0473_1_32",110,32,25.1,-1.57503648571677,-0.640662181169936,-5.83151252852262
2018-04-08,1,"ld0473",29,"ld0473_1_32",110,32,25.1,-1.57503648571677,-0.640662181169936,-5.7457457067652
2018-04-08,1,"ld0473",29,"ld0473_1_28",110,28,32,-1.57503648571677,-0.640662181169936,-6.18322363121746
2018-04-08,1,"ld0473",29,"ld0473_1_28",110,28,32,-1.57503648571677,-0.640662181169936,-6.09806582287715
2018-04-08,1,"ld0479",23,"ld0479_1_32",107,32,24.4,-1.53711725085447,-0.457551801541114,-5.8466650371329
2018-04-08,1,"ld0479",23,"ld0479_1_32",107,32,24.4,-1.53711725085447,-0.457551801541114,-6.0660278656072
2018-04-08,1,"ld0479",23,"ld0479_1_28",107,28,32,-1.53711725085447,-0.457551801541114,-6.38088626658844
2018-04-08,1,"ld0479",23,"ld0479_1_28",107,28,32,-1.53711725085447,-0.457551801541114,-6.59102806559347
2018-04-08,1,"ld0481",23,"ld0481_1_24",107,24,24.4,-1.58474529984373,-0.687545633512517,-7.44556258636698
2018-04-08,1,"ld0481",23,"ld0481_1_24",107,24,24.4,-1.58474529984373,-0.687545633512517,-7.0233496209576
2018-04-08,1,"ld0481",23,"ld0481_1_32",107,32,24,-1.58474529984373,-0.687545633512517,-6.27654031900801
2018-04-08,1,"ld0481",23,"ld0481_1_32",107,32,24,-1.58474529984373,-0.687545633512517,-6.35587921433577
2018-04-08,1,"ld0486",29,"ld0486_1_24",101,24,25,-1.64506509007725,-0.978827346577207,-6.70155037418332
2018-04-08,1,"ld0486",29,"ld0486_1_24",101,24,25,-1.64506509007725,-0.978827346577207,-6.75357771151198
2018-04-08,1,"ld0486",29,"ld0486_1_32",101,32,24,-1.64506509007725,-0.978827346577207,-6.19223607719976
2018-04-08,1,"ld0486",29,"ld0486_1_32",101,32,24,-1.64506509007725,-0.978827346577207,-6.30759486924464
2018-04-08,1,"ld0494",23,"ld0494_1_24",93,24,24.3,-1.57987911019256,-0.664047009724141,-6.69164826132372
2018-04-08,1,"ld0494",23,"ld0494_1_24",93,24,24.3,-1.57987911019256,-0.664047009724141,-6.52981965787552
2018-04-08,1,"ld0494",23,"ld0494_1_32",93,32,24,-1.57987911019256,-0.664047009724141,-5.71115550076006
2018-04-08,1,"ld0494",23,"ld0494_1_32",93,32,24,-1.57987911019256,-0.664047009724141,-5.83144166663456
2018-04-08,1,"ld0497",23,"ld0497_1_32",92,32,24.8,-1.59454929994035,-0.734888734872359,-6.73293086391601
2018-04-08,1,"ld0497",23,"ld0497_1_32",92,32,24.8,-1.59454929994035,-0.734888734872359,-5.96456026211848
2018-04-08,1,"ld0497",23,"ld0497_1_28",92,28,32,-1.59454929994035,-0.734888734872359,-6.84280708919194
2018-04-08,1,"ld0497",23,"ld0497_1_28",92,28,32,-1.59454929994035,-0.734888734872359,-6.23406982733867
2018-04-08,1,"ld0503",29,"ld0503_1_32",89,32,24.4,-1.57021719928082,-0.617390051021969,-6.21193538498057
2018-04-08,1,"ld0503",29,"ld0503_1_32",89,32,24.4,-1.57021719928082,-0.617390051021969,-5.83451639555811
2018-04-08,1,"ld0503",29,"ld0503_1_28",89,28,32,-1.57021719928082,-0.617390051021969,-6.48034704287513
2018-04-08,1,"ld0503",29,"ld0503_1_28",89,28,32,-1.57021719928082,-0.617390051021969,-6.01146567822751
2018-04-08,1,"ld0507",23,"ld0507_1_24",89,24,24.2,-1.62455155024415,-0.879768331277677,-7.06792519509273
2018-04-08,1,"ld0507",23,"ld0507_1_24",89,24,24.2,-1.62455155024415,-0.879768331277677,-6.54582877395811
2018-04-08,1,"ld0507",23,"ld0507_1_32",89,32,24,-1.62455155024415,-0.879768331277677,-6.18906235910383
2018-04-08,1,"ld0507",23,"ld0507_1_32",89,32,24,-1.62455155024415,-0.879768331277677,-5.86184944789541
2018-04-08,1,"ld0512",29,"ld0512_1_32",83,32,24.2,-1.54177926396029,-0.480064465436885,-6.39871928980859
2018-04-08,1,"ld0512",29,"ld0512_1_32",83,32,24.2,-1.54177926396029,-0.480064465436885,-6.77245625902404
2018-04-08,1,"ld0512",29,"ld0512_1_28",83,28,32,-1.54177926396029,-0.480064465436885,-6.65184717691415
2018-04-08,1,"ld0512",29,"ld0512_1_28",83,28,32,-1.54177926396029,-0.480064465436885,-6.92659550058136
2018-04-08,1,"ld0513",23,"ld0513_1_32",82,32,25,-1.48722027970985,-0.216601440548843,-5.9700180598484
2018-04-08,1,"ld0513",23,"ld0513_1_32",82,32,25,-1.48722027970985,-0.216601440548843,-5.98730457500559
2018-04-08,1,"ld0513",23,"ld0513_1_28",82,28,32,-1.48722027970985,-0.216601440548843,-6.26045694302097
2018-04-08,1,"ld0513",23,"ld0513_1_28",82,28,32,-1.48722027970985,-0.216601440548843,-6.26848911471824
2018-04-08,1,"ld0519",23,"ld0519_1_32",73,32,24.8,-1.4961092271271,-0.259525791263818,-5.96665306571883
2018-04-08,1,"ld0519",23,"ld0519_1_32",73,32,24.8,-1.4961092271271,-0.259525791263818,-5.89259999789433
2018-04-08,1,"ld0519",23,"ld0519_1_28",73,28,32,-1.4961092271271,-0.259525791263818,-6.36436758329526
2018-04-08,1,"ld0519",23,"ld0519_1_28",73,28,32,-1.4961092271271,-0.259525791263818,-6.26315198538112
2018-04-08,1,"ld0539",23,"ld0539_1_24",62,24,25,-1.62455155024415,-0.879768331277677,-7.11279253344978
2018-04-08,1,"ld0539",23,"ld0539_1_24",62,24,25,-1.62455155024415,-0.879768331277677,-6.9888673626307
2018-04-08,1,"ld0539",23,"ld0539_1_32",62,32,24,-1.62455155024415,-0.879768331277677,-6.63736762588849
2018-04-08,1,"ld0539",23,"ld0539_1_32",62,32,24,-1.62455155024415,-0.879768331277677,-6.0937521792995
2018-04-08,1,"ld0543",23,"ld0543_1_24",57,24,25,-1.78976146656538,-1.67756002211448,-6.92781305218867
2018-04-08,1,"ld0543",23,"ld0543_1_24",57,24,25,-1.78976146656538,-1.67756002211448,-6.80106134654953
2018-04-08,1,"ld0543",23,"ld0543_1_32",57,32,24,-1.78976146656538,-1.67756002211448,-6.26456198596185
2018-04-08,1,"ld0543",23,"ld0543_1_32",57,32,24,-1.78976146656538,-1.67756002211448,-6.11406397498073
2018-04-08,1,"ld0544",23,"ld0544_1_32",54,32,24.4,-1.79576749062559,-1.70656285800289,-6.15715164703273
2018-04-08,1,"ld0544",23,"ld0544_1_32",54,32,24.4,-1.79576749062559,-1.70656285800289,-5.85586042886181
2018-04-08,1,"ld0544",23,"ld0544_1_28",54,28,32,-1.79576749062559,-1.70656285800289,-6.532982161123
2018-04-08,1,"ld0544",23,"ld0544_1_28",54,28,32,-1.79576749062559,-1.70656285800289,-6.24293695247893
2018-04-08,1,"ld0546",29,"ld0546_1_32",48,32,24.4,-1.62964061975162,-0.904343232455262,-5.98165730468824
2018-04-08,1,"ld0546",29,"ld0546_1_32",48,32,24.4,-1.62964061975162,-0.904343232455262,-5.80702641918933
2018-04-08,1,"ld0546",29,"ld0546_1_28",48,28,32,-1.62964061975162,-0.904343232455262,-6.31680908994229
2018-04-08,1,"ld0546",29,"ld0546_1_28",48,28,32,-1.62964061975162,-0.904343232455262,-6.14598435980265
2018-04-08,1,"ld0550",29,"ld0550_1_24",37,24,23.9,-1.74869997976761,-1.47927584093389,-6.93269418195525
2018-04-08,1,"ld0550",29,"ld0550_1_24",37,24,23.9,-1.74869997976761,-1.47927584093389,-7.24517536894116
2018-04-08,1,"ld0550",29,"ld0550_1_32",37,32,24,-1.74869997976761,-1.47927584093389,-6.29888385862493
2018-04-08,1,"ld0550",29,"ld0550_1_32",37,32,24,-1.74869997976761,-1.47927584093389,-6.10621189095646
2018-04-08,1,"ld0553",23,"ld0553_1_32",27,32,24.6,-1.9241486572738,-2.3265100760181,NA
2018-04-08,1,"ld0553",23,"ld0553_1_32",27,32,24.6,-1.9241486572738,-2.3265100760181,-6.34645206237356
2018-04-08,1,"ld0553",23,"ld0553_1_28",27,28,32,-1.9241486572738,-2.3265100760181,NA
2018-04-08,1,"ld0553",23,"ld0553_1_28",27,28,32,-1.9241486572738,-2.3265100760181,-6.69936759380528
2018-04-09,1,"ld0458",29,"ld0458_1_28",120,28,23.3,-1.93794197940614,-2.39311744457832,-6.17076109176156
2018-04-09,1,"ld0458",29,"ld0458_1_28",120,28,23.3,-1.93794197940614,-2.39311744457832,-6.34996252121927
2018-04-09,1,"ld0458",29,"ld0458_1_32",120,32,28,-1.93794197940614,-2.39311744457832,-5.91202235577869
2018-04-09,1,"ld0458",29,"ld0458_1_32",120,32,28,-1.93794197940614,-2.39311744457832,-5.79423932012231
2018-04-09,1,"ld0463",23,"ld0463_1_34",115,34,23.7,-1.51868354916564,-0.368536236578751,-6.05827583164721
2018-04-09,1,"ld0463",23,"ld0463_1_34",115,34,23.7,-1.51868354916564,-0.368536236578751,-5.79001184505253
2018-04-09,1,"ld0463",23,"ld0463_1_26",115,26,34,-1.51868354916564,-0.368536236578751,-6.39714341150343
2018-04-09,1,"ld0463",23,"ld0463_1_26",115,26,34,-1.51868354916564,-0.368536236578751,-6.46754473392745
2018-04-09,1,"ld0466",29,"ld0466_1_34",112,34,23.2,-1.51412773262978,-0.346536391422849,-5.75761593155289
2018-04-09,1,"ld0466",29,"ld0466_1_34",112,34,23.2,-1.51412773262978,-0.346536391422849,-5.7350924568858
2018-04-09,1,"ld0466",29,"ld0466_1_26",112,26,34,-1.51412773262978,-0.346536391422849,-6.1062542630242
2018-04-09,1,"ld0466",29,"ld0466_1_26",112,26,34,-1.51412773262978,-0.346536391422849,-5.93104096729479
2018-04-09,1,"ld0469",29,"ld0469_1_34",111,34,23,-1.51868354916564,-0.368536236578751,-5.89319608128776
2018-04-09,1,"ld0469",29,"ld0469_1_34",111,34,23,-1.51868354916564,-0.368536236578751,-5.84233766405427
2018-04-09,1,"ld0469",29,"ld0469_1_26",111,26,34,-1.51868354916564,-0.368536236578751,-6.32980708374152
2018-04-09,1,"ld0469",29,"ld0469_1_26",111,26,34,-1.51868354916564,-0.368536236578751,-6.22497171285606
2018-04-09,1,"ld0477",23,"ld0477_1_34",108,34,23.7,-1.46101790731583,-0.0900712936809144,-5.78784798219263
2018-04-09,1,"ld0477",23,"ld0477_1_34",108,34,23.7,-1.46101790731583,-0.0900712936809144,-5.72713130901147
2018-04-09,1,"ld0477",23,"ld0477_1_26",108,26,34,-1.46101790731583,-0.0900712936809144,-6.09013483931313
2018-04-09,1,"ld0477",23,"ld0477_1_26",108,26,34,-1.46101790731583,-0.0900712936809144,-6.61924250791657
2018-04-09,1,"ld0487",23,"ld0487_1_28",101,28,24.1,-1.70925824771631,-1.28881338684274,-6.13297202879632
2018-04-09,1,"ld0487",23,"ld0487_1_28",101,28,24.1,-1.70925824771631,-1.28881338684274,-5.90532734460132
2018-04-09,1,"ld0487",23,"ld0487_1_32",101,32,28,-1.70925824771631,-1.28881338684274,-5.71107010258256
2018-04-09,1,"ld0487",23,"ld0487_1_32",101,32,28,-1.70925824771631,-1.28881338684274,-5.64061844163194
2018-04-09,1,"ld0488",29,"ld0488_1_28",92,28,22.6,-1.61445045425764,-0.830990566444791,-6.54057644772156
2018-04-09,1,"ld0488",29,"ld0488_1_28",92,28,22.6,-1.61445045425764,-0.830990566444791,-6.4035202012536
2018-04-09,1,"ld0488",29,"ld0488_1_32",92,32,28,-1.61445045425764,-0.830990566444791,-5.87771868002169
2018-04-09,1,"ld0488",29,"ld0488_1_32",92,32,28,-1.61445045425764,-0.830990566444791,-6.04838429408728
2018-04-09,1,"ld0489",29,"ld0489_1_28",92,28,23.3,-2.07147337203066,-3.03793488576977,-5.79356642753273
2018-04-09,1,"ld0489",29,"ld0489_1_28",92,28,23.3,-2.07147337203066,-3.03793488576977,NA
